,Date,AveragePrice,Total Sold Volume,type,year,region
2447,2015-12-06,0.85,100233.67,conventional,2015,Spokane
2448,2015-11-29,1.17,51432.09,conventional,2015,Spokane
2449,2015-11-22,1.12,56013.43,conventional,2015,Spokane
2450,2015-11-15,1.0,84398.93,conventional,2015,Spokane
2451,2015-11-08,1.08,63821.22,conventional,2015,Spokane
2452,2015-11-01,1.13,60151.68,conventional,2015,Spokane
2453,2015-10-25,1.08,66852.57,conventional,2015,Spokane
2454,2015-10-18,1.13,60732.92,conventional,2015,Spokane
2455,2015-10-11,0.94,88580.07,conventional,2015,Spokane
2456,2015-10-04,0.99,77514.75,conventional,2015,Spokane
2457,2015-09-27,1.09,63902.9,conventional,2015,Spokane
2458,2015-09-20,1.05,79503.08,conventional,2015,Spokane
2459,2015-09-13,1.03,78771.3,conventional,2015,Spokane
2460,2015-09-06,1.08,67101.52,conventional,2015,Spokane
2461,2015-08-30,1.11,61176.91,conventional,2015,Spokane
2462,2015-08-23,1.08,84333.73,conventional,2015,Spokane
2463,2015-08-16,1.15,72392.09,conventional,2015,Spokane
2464,2015-08-09,1.21,70351.29,conventional,2015,Spokane
2465,2015-08-02,1.19,74839.74,conventional,2015,Spokane
2466,2015-07-26,1.18,71150.24,conventional,2015,Spokane
2467,2015-07-19,1.16,77305.34,conventional,2015,Spokane
2468,2015-07-12,1.05,86318.9,conventional,2015,Spokane
2469,2015-07-05,1.22,91195.99,conventional,2015,Spokane
2470,2015-06-28,1.2,81276.47,conventional,2015,Spokane
2471,2015-06-21,1.12,84739.31,conventional,2015,Spokane
2472,2015-06-14,1.13,88579.12,conventional,2015,Spokane
2473,2015-06-07,1.19,79733.85,conventional,2015,Spokane
2474,2015-05-31,1.08,82469.7,conventional,2015,Spokane
2475,2015-05-24,1.07,92664.44,conventional,2015,Spokane
2476,2015-05-17,1.09,77996.78,conventional,2015,Spokane
2477,2015-05-10,1.03,95615.23,conventional,2015,Spokane
2478,2015-05-03,0.98,108051.54,conventional,2015,Spokane
2479,2015-04-26,1.08,80443.94,conventional,2015,Spokane
2480,2015-04-19,1.03,91379.33,conventional,2015,Spokane
2481,2015-04-12,1.21,64529.74,conventional,2015,Spokane
2482,2015-04-05,1.15,73681.06,conventional,2015,Spokane
2483,2015-03-29,1.12,74999.31,conventional,2015,Spokane
2484,2015-03-22,1.1,74725.33,conventional,2015,Spokane
2485,2015-03-15,1.19,71766.04,conventional,2015,Spokane
2486,2015-03-08,1.18,69848.58,conventional,2015,Spokane
2487,2015-03-01,1.03,88304.41,conventional,2015,Spokane
2488,2015-02-22,1.03,85295.41,conventional,2015,Spokane
2489,2015-02-15,1.24,57869.58,conventional,2015,Spokane
2490,2015-02-08,1.03,74139.25,conventional,2015,Spokane
2491,2015-02-01,0.97,135656.36,conventional,2015,Spokane
2492,2015-01-25,1.21,64116.71,conventional,2015,Spokane
2493,2015-01-18,1.18,69600.14,conventional,2015,Spokane
2494,2015-01-11,1.07,70697.07,conventional,2015,Spokane
2495,2015-01-04,1.0,84612.39,conventional,2015,Spokane
2496,2015-12-27,1.1,152121.37,conventional,2015,StLouis
2497,2015-12-20,1.13,135427.66,conventional,2015,StLouis
2498,2015-12-13,0.99,166083.52,conventional,2015,StLouis
2499,2015-12-06,1.09,147544.08,conventional,2015,StLouis
2500,2015-11-29,1.16,129475.25,conventional,2015,StLouis
2501,2015-11-22,1.15,134989.16,conventional,2015,StLouis
2502,2015-11-15,1.07,160185.59,conventional,2015,StLouis
2503,2015-11-08,1.18,148030.6,conventional,2015,StLouis
2504,2015-11-01,1.21,152077.32,conventional,2015,StLouis
2505,2015-10-25,1.21,151268.28,conventional,2015,StLouis
2506,2015-10-18,1.26,143944.11,conventional,2015,StLouis
2507,2015-10-11,1.15,159011.26,conventional,2015,StLouis
2508,2015-10-04,1.23,151219.39,conventional,2015,StLouis
2509,2015-09-27,1.12,175958.11,conventional,2015,StLouis
2510,2015-09-20,1.24,165255.03,conventional,2015,StLouis
2511,2015-09-13,1.15,200117.98,conventional,2015,StLouis
2512,2015-09-06,1.3,180705.59,conventional,2015,StLouis
2513,2015-08-30,1.32,164716.78,conventional,2015,StLouis
2514,2015-08-23,1.11,202861.68,conventional,2015,StLouis
2515,2015-08-16,0.88,290906.05,conventional,2015,StLouis
2516,2015-08-09,1.15,200794.99,conventional,2015,StLouis
2517,2015-08-02,1.26,184501.15,conventional,2015,StLouis
2518,2015-07-26,1.06,216993.01,conventional,2015,StLouis
2519,2015-07-19,1.2,204464.92,conventional,2015,StLouis
2520,2015-07-12,1.13,233579.7,conventional,2015,StLouis
2521,2015-07-05,1.32,224901.96,conventional,2015,StLouis
2522,2015-06-28,1.17,217234.17,conventional,2015,StLouis
2523,2015-06-21,1.26,198137.18,conventional,2015,StLouis
2524,2015-06-14,1.28,203247.31,conventional,2015,StLouis
2525,2015-06-07,1.3,194667.64,conventional,2015,StLouis
2526,2015-05-31,1.16,247195.62,conventional,2015,StLouis
2527,2015-05-24,1.18,236189.46,conventional,2015,StLouis
2528,2015-05-17,1.32,186936.02,conventional,2015,StLouis
2529,2015-05-10,1.25,218562.94,conventional,2015,StLouis
2530,2015-05-03,1.09,275080.92,conventional,2015,StLouis
2531,2015-04-26,1.37,178200.42,conventional,2015,StLouis
2532,2015-04-19,1.34,184979.95,conventional,2015,StLouis
2533,2015-04-12,1.21,214125.11,conventional,2015,StLouis
2534,2015-04-05,1.36,159461.64,conventional,2015,StLouis
2535,2015-03-29,1.21,198395.76,conventional,2015,StLouis
2536,2015-03-22,1.34,163325.4,conventional,2015,StLouis
2537,2015-03-15,1.33,157799.23,conventional,2015,StLouis
2538,2015-03-08,1.36,147525.59,conventional,2015,StLouis
2539,2015-03-01,1.24,179277.41,conventional,2015,StLouis
2540,2015-02-22,1.32,156112.67,conventional,2015,StLouis
2541,2015-02-15,1.23,169118.65,conventional,2015,StLouis
2542,2015-02-08,1.09,214718.99,conventional,2015,StLouis
2543,2015-02-01,1.1,308371.9,conventional,2015,StLouis
2544,2015-01-25,1.17,176820.49,conventional,2015,StLouis
2545,2015-01-18,1.28,170590.85,conventional,2015,StLouis
2546,2015-01-11,1.29,164917.61,conventional,2015,StLouis
2547,2015-01-04,1.15,198735.26,conventional,2015,StLouis
2548,2015-12-27,1.36,42344.22,conventional,2015,Syracuse
2549,2015-12-20,1.36,39365.15,conventional,2015,Syracuse
2550,2015-12-13,1.32,50384.57,conventional,2015,Syracuse
2551,2015-12-06,1.17,50632.73,conventional,2015,Syracuse
2552,2015-11-29,1.41,35852.68,conventional,2015,Syracuse
2553,2015-11-22,1.38,39100.45,conventional,2015,Syracuse
2554,2015-11-15,1.21,51725.93,conventional,2015,Syracuse
2555,2015-11-08,1.23,55560.09,conventional,2015,Syracuse
2556,2015-11-01,1.16,55095.62,conventional,2015,Syracuse
2557,2015-10-25,1.26,48971.6,conventional,2015,Syracuse
2558,2015-10-18,1.26,48655.18,conventional,2015,Syracuse
2559,2015-10-11,1.32,45170.5,conventional,2015,Syracuse
2560,2015-10-04,1.34,41904.06,conventional,2015,Syracuse
2561,2015-09-27,1.16,54194.93,conventional,2015,Syracuse
2562,2015-09-20,1.44,37045.75,conventional,2015,Syracuse
2563,2015-09-13,1.44,43060.6,conventional,2015,Syracuse
2564,2015-09-06,1.36,48358.73,conventional,2015,Syracuse
2565,2015-08-30,1.2,53699.67,conventional,2015,Syracuse
2566,2015-08-23,1.44,42933.81,conventional,2015,Syracuse
2567,2015-08-16,1.42,44245.45,conventional,2015,Syracuse
2568,2015-08-09,1.35,51094.98,conventional,2015,Syracuse
2569,2015-08-02,1.48,41000.44,conventional,2015,Syracuse
2570,2015-07-26,1.23,59947.27,conventional,2015,Syracuse
2571,2015-07-19,1.38,59427.83,conventional,2015,Syracuse
2572,2015-07-12,1.25,75144.87,conventional,2015,Syracuse
2573,2015-07-05,1.45,68922.42,conventional,2015,Syracuse
2574,2015-06-28,1.39,63938.81,conventional,2015,Syracuse
2575,2015-06-21,1.4,60370.27,conventional,2015,Syracuse
2576,2015-06-14,1.35,65184.56,conventional,2015,Syracuse
2577,2015-06-07,1.22,69776.51,conventional,2015,Syracuse
2578,2015-05-31,1.36,64839.58,conventional,2015,Syracuse
2579,2015-05-24,1.35,61584.26,conventional,2015,Syracuse
2580,2015-05-17,1.44,69649.85,conventional,2015,Syracuse
2581,2015-05-10,1.34,78708.38,conventional,2015,Syracuse
2582,2015-05-03,1.4,50591.38,conventional,2015,Syracuse
2583,2015-04-26,1.4,48811.05,conventional,2015,Syracuse
2584,2015-04-19,1.4,52800.83,conventional,2015,Syracuse
2585,2015-04-12,1.36,46828.88,conventional,2015,Syracuse
2586,2015-04-05,1.38,50015.81,conventional,2015,Syracuse
2587,2015-03-29,1.29,52419.71,conventional,2015,Syracuse
2588,2015-03-22,1.33,48180.98,conventional,2015,Syracuse
2589,2015-03-15,1.36,42078.58,conventional,2015,Syracuse
2590,2015-03-08,1.28,46199.2,conventional,2015,Syracuse
2591,2015-03-01,1.32,47890.09,conventional,2015,Syracuse
2592,2015-02-22,1.33,42662.65,conventional,2015,Syracuse
2593,2015-02-15,1.35,38750.74,conventional,2015,Syracuse
2594,2015-02-08,1.25,51557.01,conventional,2015,Syracuse
2595,2015-02-01,1.26,57424.15,conventional,2015,Syracuse
2596,2015-01-25,1.37,44517.84,conventional,2015,Syracuse
2597,2015-01-18,1.4,40391.55,conventional,2015,Syracuse
2598,2015-01-11,1.45,42017.49,conventional,2015,Syracuse
2599,2015-01-04,1.33,41143.51,conventional,2015,Syracuse
2600,2015-12-27,0.97,376187.98,conventional,2015,Tampa
2601,2015-12-20,1.15,238950.84,conventional,2015,Tampa
2602,2015-12-13,0.96,365643.92,conventional,2015,Tampa
2603,2015-12-06,1.17,227131.21,conventional,2015,Tampa
2604,2015-11-29,0.96,330060.95,conventional,2015,Tampa
2605,2015-11-22,0.97,311784.91,conventional,2015,Tampa
2606,2015-11-15,1.22,236178.67,conventional,2015,Tampa
2607,2015-11-08,1.21,228585.31,conventional,2015,Tampa
2608,2015-11-01,0.97,391514.43,conventional,2015,Tampa
2609,2015-10-25,1.12,234023.9,conventional,2015,Tampa
2610,2015-10-18,1.11,256610.0,conventional,2015,Tampa
2611,2015-10-11,0.88,402228.35,conventional,2015,Tampa
2612,2015-10-04,0.89,413839.96,conventional,2015,Tampa
2613,2015-09-27,1.13,252128.43,conventional,2015,Tampa
2614,2015-09-20,0.88,432962.29,conventional,2015,Tampa
2615,2015-09-13,1.1,257374.81,conventional,2015,Tampa
2616,2015-09-06,0.91,436528.94,conventional,2015,Tampa
2617,2015-08-30,1.2,262575.33,conventional,2015,Tampa
2618,2015-08-23,1.17,264170.2,conventional,2015,Tampa
2619,2015-08-16,1.17,283647.52,conventional,2015,Tampa
2620,2015-08-09,0.97,427229.44,conventional,2015,Tampa
2621,2015-08-02,1.18,274423.66,conventional,2015,Tampa
2622,2015-07-26,1.16,265367.52,conventional,2015,Tampa
2623,2015-07-19,0.97,421574.42,conventional,2015,Tampa
2624,2015-07-12,1.17,289138.36,conventional,2015,Tampa
2625,2015-07-05,0.95,482088.56,conventional,2015,Tampa
2626,2015-06-28,1.11,325434.49,conventional,2015,Tampa
2627,2015-06-21,0.95,438581.5,conventional,2015,Tampa
2628,2015-06-14,1.17,294964.3,conventional,2015,Tampa
2629,2015-06-07,0.97,433152.31,conventional,2015,Tampa
2630,2015-05-31,1.22,273609.96,conventional,2015,Tampa
2631,2015-05-24,0.99,460041.38,conventional,2015,Tampa
2632,2015-05-17,1.18,275260.08,conventional,2015,Tampa
2633,2015-05-10,1.21,287068.69,conventional,2015,Tampa
2634,2015-05-03,0.97,558113.22,conventional,2015,Tampa
2635,2015-04-26,1.19,304135.67,conventional,2015,Tampa
2636,2015-04-19,1.16,280464.73,conventional,2015,Tampa
2637,2015-04-12,0.99,425033.14,conventional,2015,Tampa
2638,2015-04-05,1.09,354134.22,conventional,2015,Tampa
2639,2015-03-29,1.2,254520.54,conventional,2015,Tampa
2640,2015-03-22,0.97,440106.92,conventional,2015,Tampa
2641,2015-03-15,1.25,257172.84,conventional,2015,Tampa
2642,2015-03-08,1.22,259317.73,conventional,2015,Tampa
2643,2015-03-01,1.0,373461.94,conventional,2015,Tampa
2644,2015-02-22,1.12,268415.49,conventional,2015,Tampa
2645,2015-02-15,1.21,242478.65,conventional,2015,Tampa
2646,2015-02-08,1.19,236434.37,conventional,2015,Tampa
2647,2015-02-01,0.92,562242.53,conventional,2015,Tampa
2648,2015-01-25,1.21,260471.23,conventional,2015,Tampa
2649,2015-01-18,1.27,228920.62,conventional,2015,Tampa
2650,2015-01-11,1.24,235231.08,conventional,2015,Tampa
2651,2015-01-04,0.97,339909.13,conventional,2015,Tampa
2652,2015-12-27,0.95,27297983.67,conventional,2015,TotalUS
2653,2015-12-20,0.98,25083647.17,conventional,2015,TotalUS
2654,2015-12-13,0.93,28041335.38,conventional,2015,TotalUS
2655,2015-12-06,0.89,28800396.57,conventional,2015,TotalUS
2656,2015-11-29,0.99,22617999.38,conventional,2015,TotalUS
2657,2015-11-22,0.96,25114228.11,conventional,2015,TotalUS
2658,2015-11-15,0.92,28597756.27,conventional,2015,TotalUS
2659,2015-11-08,0.97,28485715.97,conventional,2015,TotalUS
2660,2015-11-01,0.97,31047484.27,conventional,2015,TotalUS
2661,2015-10-25,1.04,26240072.11,conventional,2015,TotalUS
2662,2015-10-18,0.99,29375123.6,conventional,2015,TotalUS
2663,2015-10-11,1.0,29216198.15,conventional,2015,TotalUS
2664,2015-10-04,1.02,28243505.52,conventional,2015,TotalUS
2665,2015-09-27,1.03,27753508.14,conventional,2015,TotalUS
2666,2015-09-20,1.02,29569086.56,conventional,2015,TotalUS
2667,2015-09-13,1.03,31245835.65,conventional,2015,TotalUS
2668,2015-09-06,1.02,33526480.08,conventional,2015,TotalUS
2669,2015-08-30,1.07,29761638.48,conventional,2015,TotalUS
2670,2015-08-23,1.08,29699845.61,conventional,2015,TotalUS
2671,2015-08-16,1.05,31936856.18,conventional,2015,TotalUS
2672,2015-08-09,1.05,33254911.87,conventional,2015,TotalUS
2673,2015-08-02,1.09,30358467.88,conventional,2015,TotalUS
2674,2015-07-26,1.07,30652211.08,conventional,2015,TotalUS
2675,2015-07-19,1.07,32324647.66,conventional,2015,TotalUS
2676,2015-07-12,1.07,31660031.68,conventional,2015,TotalUS
2677,2015-07-05,1.04,37943670.34,conventional,2015,TotalUS
2678,2015-06-28,1.06,32408705.7,conventional,2015,TotalUS
2679,2015-06-21,1.02,35734613.9,conventional,2015,TotalUS
2680,2015-06-14,0.98,37026085.75,conventional,2015,TotalUS
2681,2015-06-07,1.0,36549995.66,conventional,2015,TotalUS
2682,2015-05-31,1.03,33720159.09,conventional,2015,TotalUS
2683,2015-05-24,1.04,35344183.15,conventional,2015,TotalUS
2684,2015-05-17,1.06,32027686.15,conventional,2015,TotalUS
2685,2015-05-10,1.02,36400886.58,conventional,2015,TotalUS
2686,2015-05-03,0.96,41291704.39,conventional,2015,TotalUS
2687,2015-04-26,1.07,30894157.8,conventional,2015,TotalUS
2688,2015-04-19,1.03,33091256.26,conventional,2015,TotalUS
2689,2015-04-12,1.02,32046401.64,conventional,2015,TotalUS
2690,2015-04-05,1.06,31500669.44,conventional,2015,TotalUS
2691,2015-03-29,1.04,29982648.43,conventional,2015,TotalUS
2692,2015-03-22,1.01,32513550.51,conventional,2015,TotalUS
2693,2015-03-15,1.04,29572225.71,conventional,2015,TotalUS
2694,2015-03-08,1.02,30094698.85,conventional,2015,TotalUS
2695,2015-03-01,0.97,32994014.16,conventional,2015,TotalUS
2696,2015-02-22,1.02,29936729.76,conventional,2015,TotalUS
2697,2015-02-15,1.03,28012520.93,conventional,2015,TotalUS
2698,2015-02-08,0.95,32137333.01,conventional,2015,TotalUS
2699,2015-02-01,0.89,44655461.51,conventional,2015,TotalUS
2700,2015-01-25,1.04,28470310.84,conventional,2015,TotalUS
2701,2015-01-18,1.03,29043458.85,conventional,2015,TotalUS
2702,2015-01-11,1.01,29063542.75,conventional,2015,TotalUS
2703,2015-01-04,0.95,31324277.73,conventional,2015,TotalUS
2704,2015-12-27,0.83,5291979.63,conventional,2015,West
2705,2015-12-20,0.88,4737649.03,conventional,2015,West
2706,2015-12-13,0.85,4899439.92,conventional,2015,West
2707,2015-12-06,0.75,6202513.84,conventional,2015,West
2708,2015-11-29,0.99,3719603.21,conventional,2015,West
2709,2015-11-22,0.92,4481990.34,conventional,2015,West
2710,2015-11-15,0.83,5972493.77,conventional,2015,West
2711,2015-11-08,0.88,5094837.54,conventional,2015,West
2712,2015-11-01,0.9,5024858.14,conventional,2015,West
2713,2015-10-25,0.95,4945835.54,conventional,2015,West
2714,2015-10-18,0.89,5413532.64,conventional,2015,West
2715,2015-10-11,0.91,5534450.99,conventional,2015,West
2716,2015-10-04,1.0,4895485.63,conventional,2015,West
2717,2015-09-27,0.97,4792868.29,conventional,2015,West
2718,2015-09-20,0.92,5596091.03,conventional,2015,West
2719,2015-09-13,0.92,5811260.29,conventional,2015,West
2720,2015-09-06,0.93,5900751.95,conventional,2015,West
2721,2015-08-30,1.03,5138256.91,conventional,2015,West
2722,2015-08-23,1.04,5197578.46,conventional,2015,West
2723,2015-08-16,0.98,5718139.41,conventional,2015,West
2724,2015-08-09,1.01,5531488.2,conventional,2015,West
2725,2015-08-02,1.02,5451040.76,conventional,2015,West
2726,2015-07-26,1.07,5126588.84,conventional,2015,West
2727,2015-07-19,1.04,5525298.95,conventional,2015,West
2728,2015-07-12,1.01,5791508.96,conventional,2015,West
2729,2015-07-05,0.98,6749081.2,conventional,2015,West
2730,2015-06-28,1.03,5617752.22,conventional,2015,West
2731,2015-06-21,0.93,6478952.08,conventional,2015,West
2732,2015-06-14,0.92,6760001.68,conventional,2015,West
2733,2015-06-07,0.92,6669221.29,conventional,2015,West
2734,2015-05-31,0.93,5874982.36,conventional,2015,West
2735,2015-05-24,0.93,6139159.81,conventional,2015,West
2736,2015-05-17,0.98,5338992.15,conventional,2015,West
2737,2015-05-10,0.94,6323724.8,conventional,2015,West
2738,2015-05-03,0.89,6937095.53,conventional,2015,West
2739,2015-04-26,0.9,6013312.36,conventional,2015,West
2740,2015-04-19,0.88,6612422.28,conventional,2015,West
2741,2015-04-12,0.98,5609471.36,conventional,2015,West
2742,2015-04-05,0.95,5929718.67,conventional,2015,West
2743,2015-03-29,0.93,5719898.26,conventional,2015,West
2744,2015-03-22,0.99,5368331.44,conventional,2015,West
2745,2015-03-15,0.94,5572582.45,conventional,2015,West
2746,2015-03-08,0.99,5382693.51,conventional,2015,West
2747,2015-03-01,0.95,5840742.83,conventional,2015,West
2748,2015-02-22,0.95,5939402.98,conventional,2015,West
2749,2015-02-15,0.98,5026688.71,conventional,2015,West
2750,2015-02-08,0.89,5949846.14,conventional,2015,West
2751,2015-02-01,0.84,8362504.08,conventional,2015,West
2752,2015-01-25,0.94,5461313.9,conventional,2015,West
2753,2015-01-18,0.96,5475363.01,conventional,2015,West
2754,2015-01-11,0.95,5333097.71,conventional,2015,West
2755,2015-01-04,0.89,5794410.58,conventional,2015,West
2756,2015-12-27,0.71,776404.39,conventional,2015,WestTexNewMexico
2757,2015-12-20,0.83,649885.76,conventional,2015,WestTexNewMexico
2758,2015-12-13,0.78,646041.56,conventional,2015,WestTexNewMexico
2759,2015-12-06,0.74,623231.77,conventional,2015,WestTexNewMexico
2760,2015-11-29,0.81,519028.45,conventional,2015,WestTexNewMexico
2761,2015-11-22,0.78,615077.36,conventional,2015,WestTexNewMexico
2762,2015-11-15,0.71,732695.38,conventional,2015,WestTexNewMexico
2763,2015-11-08,0.76,661405.9,conventional,2015,WestTexNewMexico
2764,2015-11-01,0.8,592115.57,conventional,2015,WestTexNewMexico
2765,2015-10-25,0.82,635873.6,conventional,2015,WestTexNewMexico
2766,2015-10-18,0.81,681501.3,conventional,2015,WestTexNewMexico
2767,2015-10-11,0.89,638486.47,conventional,2015,WestTexNewMexico
2768,2015-10-04,0.85,649050.15,conventional,2015,WestTexNewMexico
2769,2015-09-27,0.79,714977.26,conventional,2015,WestTexNewMexico
2770,2015-09-20,0.78,746249.98,conventional,2015,WestTexNewMexico
2771,2015-09-13,0.75,829727.75,conventional,2015,WestTexNewMexico
2772,2015-09-06,0.8,790420.66,conventional,2015,WestTexNewMexico
2773,2015-08-30,0.82,750669.14,conventional,2015,WestTexNewMexico
2774,2015-08-23,0.8,740213.87,conventional,2015,WestTexNewMexico
2775,2015-08-16,0.77,815638.81,conventional,2015,WestTexNewMexico
